CosThetajj	Ejj	EventWeight	Mmiss	PTmiss	PTmu
-0.675865135518	157.991030202	1.4975988	285.039921465	99.6883416004	27.3313731122
0.802256931871	126.107724472	1.4975988	333.931478675	75.2447090145	19.1749112209
-0.542058864106	139.374032728	1.4975988	273.737650946	38.3788403334	69.7100395872
0.553826794185	125.995551361	1.4975988	283.652711246	13.4958514256	78.7359672994
-0.210769693814	173.675278835	1.4975988	238.457357655	123.060098478	55.6127843819
-0.881695230539	104.475963463	1.4975988	338.683691166	68.1564781437	45.6714501881
-0.942082891568	158.277438255	1.4975988	238.394535599	38.5652546272	68.537903122
-0.824325980086	125.31974598	1.4975988	270.928170724	17.2787871429	47.4960409332
0.155379091483	146.91434713	1.4975988	274.022447787	60.9423093955	62.401959697
-0.708405191309	115.475893853	1.4975988	280.462299854	72.3308296697	87.5095723253
0.414772473162	154.835816247	1.4975988	234.618427638	33.0756194096	93.9085440264
-0.827439579601	104.324156551	1.4975988	364.738379068	53.9157173547	19.6250406685
0.745330000841	126.233300334	1.4975988	273.827777758	83.3304047637	49.0868705932
-0.0901151625411	158.291188279	1.4975988	198.401236634	40.5026419517	132.284687699
0.895941001312	143.50556685	1.4975988	271.280483326	28.0971482856	63.9616812157
-0.956133506611	86.4475413606	1.4975988	271.41283096	43.6201138897	41.5825730889
-0.202510350389	146.825297838	1.4975988	301.498208823	99.1431268474	34.9079048381
-0.918090308423	113.751945866	1.4975988	343.476302445	49.9194676635	25.9951852588
-0.944771639006	127.528244626	1.4975988	250.807133296	63.341538031	94.2244159095
0.362295987676	167.877514166	1.4975988	272.628955972	139.509009842	12.3183023641
-0.2651048299	103.425556223	1.4975988	352.825765727	32.0226515935	31.6680860049
0.942294458739	122.278596448	1.4975988	326.787093411	54.391017948	27.7803762653
0.55158745483	90.2653863334	1.4975988	360.536779466	33.8413657907	46.8540344775
0.81418401953	103.44245646	1.4975988	357.92926266	36.0247478751	1.46849177167
-0.346348480481	104.789076325	1.4975988	323.758908792	81.1334171528	50.961480541
-0.923566196134	144.819041452	1.4975988	205.226913066	70.6182295522	54.7061609588
-0.414738239606	154.164083141	1.4975988	254.192535237	64.6191589399	77.8794355674
-0.873314226243	176.945736629	1.4975988	242.592097818	67.8657218436	24.563896995
0.401359723452	143.644695069	1.4975988	286.661831898	118.881577756	21.8504340379
0.48815285523	112.49363029	1.4975988	285.649542763	9.91754096339	65.1598677647
-0.286553633466	138.851357686	1.4975988	261.552589956	39.0579255111	94.6329327664
-0.510976733695	103.046390488	1.4975988	285.925673047	44.8295101204	102.766238093
0.732670394903	105.207666687	1.4975988	329.643225435	43.6592130121	40.6951417292
-0.0986060056908	90.3741137163	1.4975988	292.664523459	75.8720872916	104.857927148
0.531653922598	114.711964376	1.4975988	299.817691012	45.1695461983	73.0389305889
-0.753311310811	145.392394756	1.4975988	299.524171232	55.7588073282	33.236068143
0.435333145046	133.57361344	1.4975988	314.120103092	68.9610516449	29.3191856834
