CosThetajj	Ejj	Emu	EventWeight	Mmiss	PTjj	PTmiss	PTmu
-0.675865135518	157.991030202	29.4837707057	14.975988	285.039921465	99.8853241499	99.6883416004	27.3313731122
0.802256931871	126.107724472	26.6523490815	14.975988	333.931478675	57.1868215545	75.2447090145	19.1749112209
-0.542058864106	139.374032728	72.4192354235	14.975988	273.737650946	96.0756721385	38.3788403334	69.7100395872
0.553826794185	125.995551361	80.939954618	14.975988	283.652711246	80.6861510667	13.4958514256	78.7359672994
-0.210769693814	173.675278835	55.6892011872	14.975988	238.457357655	149.662020705	123.060098478	55.6127843819
-0.881695230539	104.475963463	45.8522870175	14.975988	338.683691166	31.0850077229	68.1564781437	45.6714501881
-0.942082891568	158.277438255	90.5580902465	14.975988	238.394535599	45.6436806331	38.5652546272	68.537903122
-0.824325980086	125.31974598	102.989983034	14.975988	270.928170724	55.3952438353	17.2787871429	47.4960409332
0.155379091483	146.91434713	71.8843068982	14.975988	274.022447787	122.027046876	60.9423093955	62.401959697
-0.708405191309	115.475893853	93.7946722206	14.975988	280.462299854	58.6949769405	72.3308296697	87.5095723253
0.414772473162	154.835816247	108.221194366	14.975988	234.618427638	121.233642257	33.0756194096	93.9085440264
-0.827439579601	104.324156551	21.3582219286	14.975988	364.738379068	38.1199844703	53.9157173547	19.6250406685
0.745330000841	126.233300334	87.5399346779	14.975988	273.827777758	64.485760287	83.3304047637	49.0868705932
-0.0901151625411	158.291188279	135.252466454	14.975988	198.401236634	133.509335258	40.5026419517	132.284687699
0.895941001312	143.50556685	78.9796493893	14.975988	271.280483326	48.403350033	28.0971482856	63.9616812157
-0.956133506611	86.4475413606	125.224332401	14.975988	271.41283096	9.54005408481	43.6201138897	41.5825730889
-0.202510350389	146.825297838	34.9834404747	14.975988	301.498208823	120.854603623	99.1431268474	34.9079048381
-0.918090308423	113.751945866	28.3884305543	14.975988	343.476302445	32.7015907781	49.9194676635	25.9951852588
-0.944771639006	127.528244626	111.810511135	14.975988	250.807133296	32.0022016361	63.341538031	94.2244159095
0.362295987676	167.877514166	18.8696356242	14.975988	272.628955972	132.671942446	139.509009842	12.3183023641
-0.2651048299	103.425556223	39.8743917149	14.975988	352.825765727	62.8663457392	32.0226515935	31.6680860049
0.942294458739	122.278596448	41.7799680699	14.975988	326.787093411	30.8955775357	54.391017948	27.7803762653
0.55158745483	90.2653863334	46.8944690751	14.975988	360.536779466	37.4555409065	33.8413657907	46.8540344775
0.81418401953	103.44245646	36.4596984579	14.975988	357.92926266	37.4623096557	36.0247478751	1.46849177167
-0.346348480481	104.789076325	61.2805811123	14.975988	323.758908792	64.1606408404	81.1334171528	50.961480541
-0.923566196134	144.819041452	137.660960911	14.975988	205.226913066	46.4308316107	70.6182295522	54.7061609588
-0.414738239606	154.164083141	82.048995734	14.975988	254.192535237	118.480856588	64.6191589399	77.8794355674
-0.873314226243	176.945736629	56.5764299955	14.975988	242.592097818	76.9119081804	67.8657218436	24.563896995
0.401359723452	143.644695069	45.9436273542	14.975988	286.661831898	107.968757097	118.881577756	21.8504340379
0.48815285523	112.49363029	99.3603589053	14.975988	285.649542763	68.8077282692	9.91754096339	65.1598677647
