CosThetajj	Ejj	Emu	EventWeight	Mmiss	PTjj	PTmiss	PTmu
0.113667630048	101.5370318	83.7400562736	1.71571245	313.890249443	62.500983817	20.539465956	81.9486473198
-0.29726726738	116.051237013	31.0817431139	1.71571245	341.676404062	81.2431050125	76.449735291	24.892590401
-0.297295687006	107.66946005	16.6371426676	1.71571245	365.739794625	70.3600063024	81.8432628542	16.0980877815
0.377143814375	112.573661893	52.6731096942	1.71571245	330.639891806	72.2134869544	39.4656140431	52.4411466208
-0.000519332438527	151.991141192	74.3609279855	1.71571245	260.223892633	129.712698685	83.8960564746	73.4835980041
-0.177720937525	159.609304229	114.381685158	1.71571245	213.435940588	132.347491026	50.1895589838	82.9743177509
-0.795228396152	134.722885124	88.2132766584	1.71571245	270.18577733	66.1814767922	57.7310651905	58.4845301885
-0.153385362143	159.707497504	91.4282936684	1.71571245	243.159754028	136.219082392	52.909682214	89.5486432331
-0.754275349216	138.141632115	26.6814826142	1.71571245	319.850569064	75.0273370137	64.0788821562	25.0568774457
0.602772908522	106.43230999	68.8125868559	1.71571245	324.187428332	54.546376596	19.1409793177	56.1432309454
0.689348692687	103.179936643	66.57813007	1.71571245	327.026019625	46.6989614884	45.9729816892	49.1711416095
-0.246475937122	139.673805567	79.1301813171	1.71571245	260.888330595	114.086230172	103.22461755	78.4670668551
-0.241739614596	123.681876762	76.1755840388	1.71571245	299.360262025	92.3920917555	19.5655779598	74.9270260046
0.0454724121021	101.417511582	51.0718819592	1.71571245	343.409792927	63.2726163639	44.6232487898	39.8844836254
0.528842471536	118.972122235	72.6680426621	1.71571245	296.254218554	74.7338702596	13.9460606945	62.0378166094
-0.382680594811	118.400235712	30.203140346	1.71571245	338.163168123	78.4087520403	89.4944234171	30.1886644066
-0.142973987866	117.904896122	67.952027749	1.71571245	307.338916311	86.0930327813	57.8704957346	65.7332246
0.114971843294	144.769346537	114.333490121	1.71571245	229.741944659	119.581733845	71.1223917322	114.333441161
-0.24567005653	169.918120388	103.133214417	1.71571245	220.444985597	145.588464989	49.49750311	101.968303141
-0.27923715589	141.23269145	60.0809266769	1.71571245	283.423236841	109.157695504	93.0286261474	37.5190769271
0.0298238431321	114.829102868	42.1670381108	1.71571245	337.124173627	80.7509334426	55.7074958338	27.0632459085
0.570918351238	125.659583783	72.3054722581	1.71571245	292.72469789	79.9328631741	71.482036295	63.3228295513
-0.3523561878	163.704460511	22.5311983149	1.71571245	279.217723789	124.106323149	129.108241557	16.7653403539
0.0901306388601	152.176781517	110.735822511	1.71571245	234.209944359	130.161058647	35.7842030929	110.692843554
-0.257355832959	126.908095233	24.1761525378	1.71571245	327.044808435	97.2591209176	116.629402897	22.6436584321
0.863211222298	155.568280004	36.4739317418	1.71571245	274.475506741	66.1756728766	36.7654029234	29.4129192034
-0.591011871825	155.643385334	75.2045849772	1.71571245	253.070515121	106.62972495	58.7325583194	74.8012906214
0.939762994563	94.1696144464	111.363740873	1.71571245	284.360889558	20.2617435646	73.9331282158	82.0616646204
0.0270343812184	163.447308357	27.0928026282	1.71571245	274.94961261	142.444960867	141.162236311	24.4439875531
0.519121406165	155.258000099	73.9393947024	1.71571245	249.607170372	113.058714752	79.4776319218	73.9393180184
0.615248583214	168.873788625	104.543603952	1.71571245	220.290531704	118.001439126	40.2819395275	87.2380920069
0.922752353695	113.639023213	41.389132487	1.71571245	340.213902051	30.9342143873	22.1446389188	35.4040467242
-0.0634567465398	138.396186228	33.4242228108	1.71571245	311.716898726	116.40572549	102.400955232	33.4211583246
0.0709498046699	171.878175861	154.279906537	1.71571245	168.05256873	151.55102045	28.0050722073	147.464281516
-0.904944181312	183.962190893	23.4154857151	1.71571245	239.380433833	70.512515569	58.0088512291	21.9942302124
-0.302378473282	129.298728082	110.974763174	1.71571245	255.998221221	94.7933151615	42.6273257574	109.195707804
0.268766415469	157.711980584	100.104936362	1.71571245	226.312615385	127.418996684	73.3644839595	59.009754625
0.0292781677417	147.442881931	78.2392991002	1.71571245	267.558832029	136.498228638	59.6676039722	76.9557979273
-0.857172105227	106.943222752	51.0041788978	1.71571245	337.076582458	34.9613433035	55.0152949434	32.3805605726
0.542485623097	172.988719844	35.4951293978	1.71571245	247.33842807	128.8359888	123.19316806	34.1457119618
-0.289509018935	102.398393889	16.9636998472	1.71571245	373.313034526	69.7039131456	65.5497859853	9.68198612663
-0.869755670009	138.345803299	63.0432732622	1.71571245	289.617320015	54.8029818938	17.4864836466	57.4373516332
0.813512595738	144.221229456	118.693910697	1.71571245	236.49100952	69.7359099375	16.1633074201	60.6611171056
0.0937423440489	167.345937788	49.377017656	1.71571245	259.159281502	143.981010635	114.244324019	45.5385255303
0.672526000433	127.633983452	39.9669711198	1.71571245	320.317382418	75.7266447092	78.7437403306	28.7507079731
-0.389468884906	136.420131767	73.801262171	1.71571245	286.175702542	101.106384918	45.4608566554	62.1161593717
0.380682420439	178.723175562	114.981281989	1.71571245	190.541306176	147.860640275	36.1339237119	114.591576847
-0.107469061823	163.529760929	72.5423229259	1.71571245	240.417012636	142.070439218	98.3046252492	65.3553869362
0.262256551366	143.779493398	60.8703903777	1.71571245	284.477590857	114.803996033	78.228189752	41.2251975838
0.854419926112	130.891080362	72.9494799097	1.71571245	291.109065359	53.9684709797	38.5370992217	52.8670701884
0.27807927973	109.180191448	56.2881859347	1.71571245	332.160373525	70.3673915967	39.167556192	49.2733299123
0.607985424876	102.775975174	116.639988377	1.71571245	267.904622548	51.3754766533	64.7295580106	115.886351914
-0.258937936141	92.1810133934	114.168187225	1.71571245	281.796139113	44.7314669825	82.3894995017	112.772521891
-0.414246908301	128.208252817	71.7423389821	1.71571245	292.503939308	92.3411632999	64.1969565492	38.191759008
-0.457399655245	127.464636978	35.1019331662	1.71571245	327.876860909	84.7990153197	71.7184645039	33.9893721819
-0.547207124574	172.31002073	68.1540237885	1.71571245	234.126153972	127.701820226	110.167861645	25.2188566934
-0.174909621052	174.482815651	73.4830154922	1.71571245	220.159341527	151.398014799	110.384318562	68.4827587109
-0.0140890254328	139.262501533	95.165707312	1.71571245	262.259278299	115.299938999	39.5058807515	94.3962311523
-0.872880785001	132.113372612	45.1895416419	1.71571245	311.053603512	50.7912194265	21.7658578471	44.5174691322
-0.534455816582	97.5602479605	82.2879015538	1.71571245	315.927075554	47.5025626073	34.5409636295	81.8354104994
0.361090017972	134.028157653	93.5017815636	1.71571245	264.424009816	96.9957352964	37.3087451118	92.0249811832
0.589347592174	133.134876247	69.0876199307	1.71571245	288.040433931	86.2042582088	59.3082766197	67.1796419806
0.186428571688	154.150785853	84.5443949352	1.71571245	256.305371726	129.189556881	50.5479069314	82.4279589747
0.112958224503	134.599255803	48.6291305076	1.71571245	295.268593492	107.67208192	98.0947574797	11.5339056041
-0.702141050572	168.562017603	115.088159524	1.71571245	198.660249044	105.435599723	32.6280172509	112.396634192
-0.0620875159794	143.710618106	87.6339295259	1.71571245	258.523945131	123.544433788	56.9171174394	69.3860598952
0.802213115133	126.350178541	62.0408493881	1.71571245	301.603437073	58.1547678892	70.3844381424	43.9723351903
0.0629200118904	108.554907976	114.774646399	1.71571245	268.216953743	85.1805589778	6.39531211176	88.6192470415
0.269215557774	64.9032784644	80.406892457	1.71571245	349.28826875	25.0972307408	61.2242165383	79.1112406087
0.841416767739	121.673241018	19.1388537374	1.71571245	343.912248183	49.6560651473	66.773799835	19.0401130752
-0.490997628915	175.316171598	30.0457470883	1.71571245	253.629141227	136.051851083	142.164504841	7.84450953098
0.280232317864	87.1370214152	82.1023682464	1.71571245	324.224993408	61.3540451507	64.9788826323	81.4582189694
-0.195106889125	110.642110014	45.359189257	1.71571245	334.483284881	73.8902084802	59.4890471428	22.629180142
0.193075873295	119.596451734	98.6579610792	1.71571245	280.805523209	86.0141926906	5.63096319279	90.5263010123
0.0825066576577	141.782284843	80.8815435675	1.71571245	269.218797566	114.820304743	57.7097993597	77.314903326
0.017509923046	177.380313912	125.117150528	1.71571245	191.946648533	157.203202753	36.1588076414	122.276549514
-0.515235969589	98.7273917987	16.2177445964	1.71571245	378.737335871	48.1925950464	55.6612568164	10.2269454405
0.490799763981	96.4297565371	100.31811699	1.71571245	293.50673276	70.1610880982	40.8308211035	97.1822806994
0.139159698638	149.250964419	110.006424157	1.71571245	232.821151254	131.755739934	51.2781432479	96.9350762501
0.297488556004	110.763383932	29.469839831	1.71571245	355.429015535	73.879389451	51.9036578632	29.3351217258
-0.350517205986	173.266394839	30.6389638607	1.71571245	254.213074618	152.838875087	132.207310863	25.2020866858
0.0794130320795	110.970515346	25.4226507472	1.71571245	353.711324866	74.576899485	81.6975871988	20.7813440453
-0.31518993514	168.415155695	73.3290443402	1.71571245	235.282392507	140.654259282	88.9789585327	72.3773228747
-0.357543312913	114.327838428	110.518061759	1.71571245	271.906884682	66.9255324403	39.3155064467	102.70649694
-0.315682962697	109.527877921	17.4497261603	1.71571245	363.595537102	69.9885959434	82.5205758329	12.9511119629
0.459446594795	110.390586122	37.9608663728	1.71571245	339.527766098	66.6380004937	91.3537521503	24.7236959035
-0.74718673257	181.336010303	119.962601133	1.71571245	192.280182834	110.451312449	34.4057330248	81.7999429981
0.274796141825	109.571554466	36.5208947524	1.71571245	350.483062468	67.9954778235	47.9477895245	20.7229911732
-0.953070539366	49.6162172489	47.3930655835	1.71571245	400.117796863	6.11911972877	45.766517616	47.1613703872
-0.950562107915	88.2464482718	119.83566349	1.71571245	277.14036038	18.1721046606	79.7421042527	64.6388123556
0.558993012925	118.825838633	19.0459809648	1.71571245	350.986717594	72.2459118534	82.2715278913	12.4599569529
-0.309439653885	159.343103317	58.7648577869	1.71571245	257.494622379	130.943983648	114.657986959	43.976322882
0.271627601952	101.246106551	39.6304236964	1.71571245	355.502816871	73.3345524688	49.5004449692	38.5975899688
-0.0671808326821	126.982694752	111.629704871	1.71571245	259.084131618	98.9830270302	23.8909975887	110.103217989
-0.626988369437	112.966552959	59.8615025546	1.71571245	326.493492545	61.79637651	19.7228516734	42.3027182375
-0.570251830768	156.119469863	48.7159636136	1.71571245	280.265680854	111.990785173	77.3397501038	40.6603579021
0.349108619439	150.066529165	84.0431684967	1.71571245	257.616960547	120.032902411	60.3602972494	81.983388731
-0.915971318768	140.95172853	59.3563769948	1.71571245	278.596823246	46.795025344	47.3401447986	58.9378426352
-0.704458344098	148.720181982	69.7695340915	1.71571245	273.173153932	88.9787427505	63.902208304	25.2063051403
-0.0639168861914	153.916459552	105.1783148	1.71571245	232.999802874	131.485112626	41.2151026059	90.4524716143
0.263344160258	148.671145337	38.8047723617	1.71571245	285.577183251	121.669811309	126.926769201	15.0279141375
-0.187476786601	178.69784492	128.184295708	1.71571245	189.644389992	156.671208658	31.6457616979	127.6408942
0.259243593006	146.369137433	58.2376169871	1.71571245	274.876216244	117.120203928	84.1044676558	45.313913218
-0.102459138765	114.449895383	124.815426237	1.71571245	251.187598275	84.7458338147	68.0538090346	122.340895814
0.435511788902	103.465972561	51.5006313922	1.71571245	343.331252105	58.8716006372	34.1163378764	40.9205593617
0.0860262843708	135.140448917	46.1989302933	1.71571245	296.791498776	107.572492357	111.638507396	21.5745626963
0.692286071846	152.03797542	27.5910367752	1.71571245	288.986701813	98.4497295703	87.7840925595	24.6430187936
0.6400339408	158.861759843	55.8876369608	1.71571245	268.814342188	105.102235596	89.0362710621	17.0931425866
0.389460905798	111.838660685	43.1146717261	1.71571245	333.680341928	72.6553801476	77.1434852006	41.6149528027
0.0486888480833	125.970018719	46.3051105008	1.71571245	314.957719158	98.8278417593	79.7421124218	26.2400517988
0.478920423823	153.583770166	81.0321225701	1.71571245	248.371463429	126.107812317	92.8066764702	57.0779931718
-0.0692781402632	166.709489532	84.5987441283	1.71571245	240.983880841	144.963023697	60.7982343614	84.58960939
-0.0217982247854	86.5149089579	36.1255893193	1.71571245	374.063165456	38.931615971	38.7362004886	19.517362918
0.395682012195	124.470971951	77.8744623293	1.71571245	294.777059352	84.4028845457	40.8455593208	71.7235309429
-0.0677706930921	140.518029923	74.3332349677	1.71571245	273.072485862	115.243585042	78.7538167102	72.7226535696
-0.249138100052	101.008380612	88.7867166199	1.71571245	301.987743712	59.1772513043	59.8678881423	71.0429269576
-0.0841170815436	147.358395154	90.9911038475	1.71571245	253.674059187	123.71763117	50.5635078693	86.254608806
0.468714363507	163.794214743	48.6730048828	1.71571245	257.581305433	127.306976656	97.435480783	46.267004023
-0.211287035496	91.5202379672	26.3394310261	1.71571245	378.152175106	46.2039131446	52.8378947782	6.63398181311
-0.411212053433	149.2005796	75.2750086965	1.71571245	256.853133246	114.439263422	62.8810681513	70.7356688822
-0.0529046672993	136.509816903	118.814231005	1.71571245	237.847737472	109.144952013	57.2705754658	118.798540721
0.852055315808	118.189402345	136.72448459	1.71571245	237.225170415	45.852550758	50.9616645728	82.2786258497
0.0108362988571	106.874047748	64.9571796337	1.71571245	323.644047852	71.9425374544	53.5810962503	64.2392042122
0.490426050851	101.6273351	75.9723175009	1.71571245	321.010730306	55.449386253	9.7678006517	47.2830146871
-0.298465167995	120.619565444	45.0713463242	1.71571245	329.361954567	86.0573145982	56.6498227213	41.1864431025
-0.750100571597	129.016765088	26.2184043458	1.71571245	329.89315239	66.6673862318	44.5689924242	22.1118082925
0.835994272013	178.845891114	20.9934226867	1.71571245	243.188809152	87.5476742449	85.2153390949	4.28611000326
-0.664099918671	95.8961162236	29.7645885622	1.71571245	370.667788057	39.7378978726	19.1676705789	26.5957488276
-0.422354426178	148.035149489	26.9527723685	1.71571245	294.668636514	112.635733415	126.60729067	26.9519352635
0.706951141804	174.232147377	18.1759253279	1.71571245	259.712667467	110.504220322	117.396641977	17.4107956964
0.249855449505	168.345450587	31.6119785369	1.71571245	263.198335908	144.797318575	142.582446536	26.7715360696
0.297821795347	131.168617078	27.8734025984	1.71571245	318.793347166	99.140511661	110.324756005	20.7739453434
0.0441640757034	95.6139910173	70.5867259245	1.71571245	324.267783465	73.1012587916	65.5716081218	57.3268461283
-0.383799850431	85.3887476199	80.3925401666	1.71571245	329.583519778	33.7366093093	54.7580203029	77.0687742831
0.516766488262	144.207793163	18.8522131442	1.71571245	309.245764006	99.4731956187	116.873457003	18.1648348822
0.0988709739317	135.431753113	39.4504388967	1.71571245	311.713376589	109.169883181	91.4386479601	39.377562455
-0.0971534199883	153.313854553	41.1740373287	1.71571245	283.610502213	125.939285135	107.439732208	33.0342948494
0.596080541865	142.400404606	105.043071245	1.71571245	249.106528398	95.2154479794	39.4602759551	63.2533883927
-0.0603501795943	148.128403363	99.0324893032	1.71571245	250.16981589	121.639114701	31.2610369805	95.4292334129
0.280101376045	107.133288836	15.6125236126	1.71571245	369.168916141	67.2672270573	71.6792208443	11.7106998483
-0.476998250616	158.571711737	116.077872573	1.71571245	201.480731059	119.634902021	67.2832405286	115.618750473
-0.252438138275	143.817776524	55.752634584	1.71571245	287.231786852	117.182182236	88.0661456561	46.3326925474
-0.542591676485	175.726459838	73.5329331374	1.71571245	233.236148195	131.291997386	64.6294981791	70.9622298615
0.522256072641	109.125713702	129.148463361	1.71571245	247.925198785	63.2781007925	76.5649287867	129.069030837
-0.393716714772	122.346327109	76.4323172264	1.71571245	299.770295573	84.6200230374	26.7983771922	72.6201046154
-0.29621703998	128.753957501	46.0148953853	1.71571245	313.751193355	94.2156822366	74.2406641569	43.9940325903
0.344426993906	96.4939789804	28.9978931887	1.71571245	371.443800011	48.5417658721	46.9212457072	10.6101333006
-0.439806672763	107.814620317	75.686969475	1.71571245	314.813510888	63.7572689664	25.3802598101	74.9210100475
-0.387474344134	142.620210513	58.9989394124	1.71571245	291.927273715	109.169483498	60.0538783673	49.8020936011
-0.0802666340968	120.337589602	56.3904358856	1.71571245	315.527798924	88.2330189858	55.7762561277	43.615190279
-0.19911789407	159.155460054	79.5489320249	1.71571245	249.290857517	136.220591315	65.472801026	78.0735446808
0.623266301494	155.892409058	43.6844068659	1.71571245	271.219293458	104.555822867	116.099649822	34.628768964
0.672601681904	144.382063615	26.2157532901	1.71571245	310.952259772	89.0028767359	87.4450662014	20.5024563947
-0.331948861146	120.303573972	74.7423831044	1.71571245	278.790545836	105.225879854	73.9892928641	41.8052409669
-0.858670078682	96.279662056	73.151789192	1.71571245	323.926819687	26.7707673153	54.3975891692	72.7562252896
-0.750022114442	141.787517097	57.729755677	1.71571245	289.784671323	76.8555145007	71.529085658	23.9322842615
0.0122189025281	148.481439187	19.5967187179	1.71571245	302.751957199	125.296644146	135.99873408	19.4127595075
-0.280985971657	136.611540253	87.9545567669	1.71571245	270.639193057	107.772773103	49.6553134712	85.8332263956
-0.472495812288	123.874100481	43.190668789	1.71571245	323.402440206	82.240322723	78.8315684256	21.2781656803
0.34338105018	163.565879036	26.0597680955	1.71571245	281.226456201	132.729478242	116.52200977	23.1194977388
0.394255020365	119.344789977	36.0091030786	1.71571245	323.719816151	85.8520520729	97.207543271	19.0979663608
-0.376741385895	141.432601354	69.4835701695	1.71571245	257.904586263	110.882288178	84.2668667995	42.8828664066
-0.715797302188	140.7314458	108.989268978	1.71571245	249.90788654	79.5964184913	6.63135207632	83.8035932292
0.0821904224953	141.352825898	37.0706382868	1.71571245	301.511336694	115.698401366	111.807567564	35.4788594213
0.55552961692	108.054199396	50.1274575543	1.71571245	336.624868068	60.4102300147	58.5211441824	39.8395189518
0.617554360941	113.166209497	49.8331783772	1.71571245	331.661822542	65.6826689746	21.2582948394	49.650070961
0.277650190065	152.327016671	87.5820022365	1.71571245	256.229547081	123.834208695	38.0405206372	86.6983891662
-0.150022330973	162.057922455	102.409928401	1.71571245	215.486495702	140.247721442	89.7478282065	87.8175672188
0.315127706079	135.090573207	92.9901583744	1.71571245	269.528057508	103.438510715	34.2133215268	81.1042143066
-0.168416300702	84.8713621442	34.2283366726	1.71571245	377.748001675	37.796450275	37.4822496643	23.4301283267
0.511618011355	180.380412602	82.4244637111	1.71571245	207.942405636	138.781904391	113.949082577	30.5656087733
-0.0832569522105	104.987609843	40.3142228431	1.71571245	347.934318291	65.7776943395	61.7998769594	31.5835602128
-0.632070514666	130.407038872	94.4937454785	1.71571245	265.409895962	78.9231925668	41.5213912784	94.3557722557
0.119957941412	170.180725522	32.7845336745	1.71571245	264.01328136	153.884258631	136.112355578	26.8443266966
0.132577413758	95.2144672421	20.1064504727	1.71571245	380.465454235	48.6468320766	53.6921298621	16.158931384
0.46272065251	106.321003303	57.0471087119	1.71571245	333.077635132	62.4330689009	48.4593023119	42.3276842036
-0.580997953773	128.479999948	97.3264725184	1.71571245	266.8152733	82.1172864392	19.9536003987	97.3173592088
0.718356495606	119.457722577	97.2252454417	1.71571245	270.160819523	73.7479053726	81.7611684605	82.325269205
-0.18223876963	149.382249456	17.1297219238	1.71571245	300.649704263	132.50241557	140.078509354	13.8261897745
0.41675386664	133.539906192	30.6388735297	1.71571245	322.90494545	96.8737522891	90.999352773	8.84808652316
-0.370008361561	119.141679616	45.1491533681	1.71571245	312.237263448	106.029107293	117.343070032	44.9444952942
-0.70619177967	124.962842479	38.0336109432	1.71571245	315.322939588	67.7781427289	60.8515035896	15.8511554704
-0.542530503093	169.89166689	118.811097817	1.71571245	207.503755364	128.01475517	39.7298871757	88.3156545553
0.160480914146	148.641635042	42.7877855482	1.71571245	287.728732726	119.485411661	106.747639634	40.8556547013
-0.21969404257	132.846439125	96.4213671231	1.71571245	262.872533614	98.0594822825	51.6068069974	74.5038221523
-0.0774523343421	101.62116963	71.5166794045	1.71571245	323.39972308	67.9067947781	40.409601824	64.8524563916
-0.872616162407	167.053226124	142.629701818	1.71571245	180.973787288	71.0192657214	48.6945944079	107.488129593
-0.360310213829	115.697116998	49.0634599138	1.71571245	328.788135608	77.8544064902	35.9259401386	42.4284186307
0.839996083292	130.279325333	100.454605382	1.71571245	255.766199384	52.8110231661	64.1502063382	96.6919029587
0.00695782270826	103.140596344	43.6847512096	1.71571245	343.839026374	64.3989795813	79.8646516919	42.0628391796
-0.508817293893	176.829696608	34.6604210554	1.71571245	248.935016575	135.234036373	129.82099922	31.9323633591
0.222953408838	126.65533074	91.9157295187	1.71571245	280.015002552	93.9016997212	26.9745344739	87.014404801
-0.169309846095	117.570223412	64.5469706279	1.71571245	307.124734417	84.7578963022	67.9418646101	22.5731005182
0.222465734497	142.163580234	54.5325235589	1.71571245	288.145695737	112.345984997	81.9501508108	49.9884201666
0.740469652992	106.175791056	33.6673984409	1.71571245	349.16707249	47.8765400084	37.9206243376	20.1316876079
0.915670169467	148.074539712	22.686333069	1.71571245	297.095717011	53.4636518012	69.9056693316	22.6242563996
0.789642987135	160.507603775	118.490516546	1.71571245	207.847451567	85.5257867082	27.2959417725	111.500074615
0.10126678316	110.652420402	15.1831318738	1.71571245	361.639183505	82.1588318128	95.9226208289	14.5031005934
0.41549887738	143.833519688	24.7235524411	1.71571245	305.914436898	112.608579201	113.024089553	23.496761497
0.644576230875	171.38260046	108.080450639	1.71571245	213.284845354	115.4773286	19.5952989613	98.3574136592
-0.261289044365	110.079849468	113.154021261	1.71571245	270.152215653	72.8643992506	60.0175409297	112.041268433
-0.683156946183	157.161313352	93.6055670437	1.71571245	242.189092824	99.5008878613	57.9059263279	43.9139230821
-0.497269873317	97.4783456465	41.324866614	1.71571245	359.583298693	50.7601312875	33.9264794004	25.4570454517
0.0809603843749	116.307452288	113.500313129	1.71571245	264.411464614	84.0035209489	55.3088711877	113.493660939
0.497574428552	182.439897315	63.2074233172	1.71571245	224.384317364	142.743685944	82.8176881098	63.0358355613
0.362184017754	124.787018335	80.2307466755	1.71571245	289.300627319	91.0037019233	54.1262048912	78.6970718214
-0.180520851801	175.608483283	38.7063239301	1.71571245	236.984286628	154.948124825	158.837810909	36.2987213008
-0.611670996078	165.213594014	126.644773784	1.71571245	204.943593122	113.965188208	34.7556148296	79.2917198484
0.398616279034	96.5167581613	28.8130642458	1.71571245	369.967191318	47.7293656861	58.969182489	24.1077037808
0.888796120262	100.817282276	71.9556298171	1.71571245	324.021048873	27.9612975517	44.0936857095	58.2531051329
0.0863688843108	155.320883477	46.4506291855	1.71571245	275.293655115	143.735992376	109.165980941	40.5249615075
-0.225294457821	151.383370464	73.8338005441	1.71571245	254.253877849	125.446052729	72.8098965871	58.1066587508
-0.587416742614	138.325779393	79.130790154	1.71571245	262.48506639	89.6768827393	33.88889966	71.5383922222
0.786474372338	176.979600901	48.1602978427	1.71571245	246.446929124	98.2975867645	92.1850111259	15.1627852529
0.566684336379	122.863625785	129.507992074	1.71571245	226.341442265	81.0096538723	48.363109245	125.410343709
0.296785190923	91.2463444061	73.3432913432	1.71571245	332.229703705	45.1077865791	33.3988556636	71.1677084438
0.0782758043094	148.960917985	76.6224011087	1.71571245	263.679091689	123.128335926	68.4168831744	72.9447345897
0.985672337185	109.660429054	25.0880127615	1.71571245	357.785146826	12.791804306	35.5783763028	22.8003571078
-0.57839303193	158.975706287	113.30681492	1.71571245	213.542916484	111.834260483	28.4719184553	113.172729291
-0.386559383368	133.153435375	34.075724913	1.71571245	316.37886374	98.4467078563	102.837270841	7.76233741791
0.654737907862	112.43879818	49.7812159548	1.71571245	335.364110097	59.4638763544	28.0100285995	44.407561193
0.310908153107	150.553769026	95.9311809171	1.71571245	237.976599218	121.547642888	87.1491392547	89.9747905579
-0.748023130631	121.4815923	31.3560895052	1.71571245	327.926592293	69.7862877858	52.2304102508	21.7095414891
0.530024270831	103.038026766	31.1488244826	1.71571245	362.051939716	54.1090654901	50.2115206018	24.5992582942
0.447089626946	111.164634446	83.42042	1.71571245	305.082186558	68.3601186965	11.461014218	79.3644548183
0.581211590326	119.482508117	41.6795639452	1.71571245	326.731505579	72.5129768751	56.3587724531	37.5560798598
-0.753267593341	119.865153442	92.7946036115	1.71571245	281.740737756	58.4870743761	56.0289870926	56.1695859964
0.20386211768	182.489896073	90.9684562572	1.71571245	202.892948049	162.169836752	100.743496962	85.4301626009
-0.345455215567	127.694020954	23.4130896324	1.71571245	328.21892201	93.8276458376	105.72805938	14.2647112747
-0.454386353026	95.838140465	107.754603552	1.71571245	289.564432757	45.1670660128	36.5394137096	77.6059651095
0.704824199038	162.560640222	70.7841693546	1.71571245	254.124919906	101.464655214	53.1420487454	58.4168073847
0.778731785725	93.0147938149	28.123905021	1.71571245	376.18323224	30.4983952116	43.1153879405	12.7149374584
0.746862251223	133.992061796	136.943543395	1.71571245	225.727532084	71.5287312597	38.3110424744	105.4295047
