CosThetajj	Ejj	Emu	EventWeight	Mmiss	PTjj	PTmiss	PTmu
0.124788258355	97.6991979361	56.3327946271	0.011170422	345.781879244	49.971501678	10.3940555176	56.3060230002
0.942114438319	142.505227965	89.3012373113	0.011170422	226.987386442	39.3670823659	90.4827881701	89.3011362765
-0.838611083166	96.475366574	80.3764425018	0.011170422	320.755588886	31.6479604106	38.2184673404	69.8419308468
0.256840432007	94.208822631	14.8852791048	0.011170422	388.448016732	45.8444287841	43.7576512954	9.71924665563
0.405883830533	87.1351817797	42.1596391063	0.011170422	366.123096883	27.57435824	54.8282124658	28.0396055138
-0.344104674541	137.548276429	38.1218787342	0.011170422	290.651927421	104.879166822	139.698040185	37.9261242252
0.0984771406874	146.784047813	44.8458401726	0.011170422	279.583626494	123.576369435	119.526234994	21.893420426
-0.844643549164	122.136079697	30.1128055161	0.011170422	330.901518928	49.2888900873	77.1737281024	29.8786797396
-0.419370758944	123.498878437	71.7926351037	0.011170422	298.175063129	84.814899692	59.8658781724	42.2810434865
-0.76545655092	94.0928241152	102.705719991	0.011170422	290.471355016	28.6570790358	79.8492181691	102.705267915
-0.179614916083	135.333817969	121.849253464	0.011170422	230.032922749	106.086808382	49.1536416003	92.2471780603
-0.931454405817	130.95981572	66.3714750748	0.011170422	269.235213042	38.6540093976	47.9949697524	58.8291405951
0.30060888552	140.598998916	12.627413101	0.011170422	323.328260833	110.026392952	121.609742578	11.8659788198
-0.690540988245	107.396383633	59.9406447758	0.011170422	320.248015906	57.992599353	89.6083530109	37.6543860403
-0.504509376342	129.119252074	119.743925164	0.011170422	246.666570821	85.8956150508	45.6723449377	113.424296939
-0.397092212212	116.161549147	70.0034219752	0.011170422	293.274761137	77.1595249414	108.053022852	69.8260768285
-0.0371077788256	161.420461998	87.5313128028	0.011170422	205.526684238	146.850860348	124.588546894	39.7390604014
-0.0294027721058	117.758527308	120.761965702	0.011170422	241.436722128	82.4812423003	92.5550682448	113.469736814
0.186475939032	119.721875331	17.8407375188	0.011170422	352.203496995	87.878892414	83.2427531979	17.5996472057
0.459772562567	143.694865087	64.7284245849	0.011170422	230.400762201	104.34576898	165.923328036	63.5445021124
-0.804287872068	90.6861893677	112.183278238	0.011170422	288.358267618	30.6154350254	58.8349795665	76.1724890837
-0.552053316468	94.5018163525	19.6137446773	0.011170422	382.094143377	40.2070681077	33.7954237534	12.1005891576
-0.562101589565	164.250422093	50.4495413907	0.011170422	261.728252043	117.635866071	89.2564705306	49.4980425055
-0.575368534534	87.9951286906	140.596902964	0.011170422	235.967245823	23.4082477518	118.40355699	116.020915382
-0.0943283704413	117.991172459	100.963812961	0.011170422	236.619974402	85.2924394647	130.028852807	52.699769295
0.229313918037	97.5122037448	50.1784095414	0.011170422	348.359246392	56.0242498204	24.7804948926	37.6170192961
-0.884121256601	93.8207900349	48.0233081139	0.011170422	354.374219211	22.4546048009	44.2380266767	45.5108305738
0.635528835104	92.1331784765	21.5188252491	0.011170422	384.733326742	36.5314412632	24.9970697015	20.88901694
0.0863473233177	93.5354486511	64.1539969988	0.011170422	339.425475675	49.1733824423	37.4405636344	61.1155846653
-0.672162349911	88.1171545636	106.52037771	0.011170422	295.900292145	26.9163097675	44.2719328695	63.5279778699
