CosThetajj	Ejj	Emu	EventWeight	Mmiss	PTjj	PTmiss	PTmu
0.446026910596	194.117018314	54.0632749162	0.97131985	220.42011364	150.506685676	117.064158175	34.6779790271
0.867386779626	128.900658733	63.02147412	0.97131985	300.516340763	41.5223793207	31.9755868977	61.7600222552
-0.375061381478	182.863457297	33.0573537177	0.97131985	236.023610542	151.903563181	139.531101919	30.4489686691
0.798196588551	160.15441903	36.6070688781	0.97131985	287.513313404	78.3480751754	67.3508939708	11.148822904
-0.129817843023	209.635759463	25.3235329157	0.97131985	180.150107385	186.923768527	193.502469583	24.654077386
-0.826806979116	130.163292771	27.3648818061	0.97131985	332.171485138	57.3049379497	45.8084775063	23.1526877945
-0.31229908682	206.001199539	42.4034444449	0.97131985	151.67144344	174.776234695	195.367128961	40.8617865507
-0.64633787563	163.040395862	99.0992919552	0.97131985	203.796980586	108.275736463	115.93923516	84.5541724147
-0.732246783407	147.009633174	179.257318146	0.97131985	137.776931812	79.2555011721	99.050785562	130.87691271
0.32132675968	91.19256446	127.725417328	0.97131985	265.453683471	40.4273764923	62.6523795207	98.2111344183
-0.09439881561	135.142142157	79.3960188643	0.97131985	243.400057256	102.74013813	144.234194246	63.464294755
0.678679913143	215.178916329	42.6540204341	0.97131985	181.967530172	141.216548054	132.848426877	8.95036380625
-0.906024830455	203.777502932	133.083937949	0.97131985	150.020771799	80.4416076267	41.6979171728	49.5096927496
-0.125921728541	130.596565941	43.283504025	0.97131985	313.287145869	94.5298059524	85.7580490384	13.3610266384
0.661982894835	148.422341825	36.4082876405	0.97131985	295.59254297	92.0390876575	98.5502291014	13.2479038234
0.511285574121	134.452059207	102.659861708	0.97131985	193.874335773	92.4074710231	175.81823171	98.0986054553
0.0801033621672	99.0130850133	57.8466056826	0.97131985	332.42811326	42.7749290184	65.3945916398	27.3512938602
-0.321123903142	137.017525232	33.9059692692	0.97131985	303.931259978	105.055883094	125.752281083	22.4041027613
0.530826183252	209.668624294	121.144839074	0.97131985	143.831421126	163.906214153	75.7853288436	107.51186268
-0.955475898716	153.607274171	10.1585402052	0.97131985	309.732674068	35.7558211237	36.9777275148	2.93901904188
0.267852383533	207.60907334	64.225499459	0.97131985	160.024074627	184.819385733	152.853239215	64.0889324578
-0.999188364056	196.821330062	120.10485281	0.97131985	151.562150446	7.22449897657	64.212033692	67.9019168855
-0.883248798421	205.685344679	62.1082770998	0.97131985	137.828563839	86.4256055441	105.335367385	61.532981769
-0.193401011005	213.14613813	81.8445086669	0.97131985	106.907542987	194.092610425	160.676491321	75.7885070664
-0.682172644422	194.016517543	71.8341154281	0.97131985	169.890150029	128.58262709	123.344359012	69.9642075733
-0.252958957801	138.765026655	114.675820128	0.97131985	217.108648032	100.849276069	87.9454568083	49.7641578651
-0.301176324234	146.856734673	27.51764864	0.97131985	309.596231654	115.766856844	92.9715292968	27.3885886595
-0.489558308474	147.320178245	112.921943926	0.97131985	233.580108868	101.147004053	53.6664033964	101.175821267
0.905920639996	187.330032646	46.6066059651	0.97131985	231.999299189	69.275860605	63.3132448308	31.4699620502
-0.471309261408	215.606869431	41.4886074625	0.97131985	170.561161571	172.123782808	142.316217788	41.0084452559
-0.333910109199	220.948794022	39.9530299136	0.97131985	154.8189754	190.21054882	174.620276581	36.884879866
