CosThetajj	Ejj	EventWeight	Mmiss	PTmiss	PTmu
0.124788258355	97.6991979361	0.0011170422	345.781879244	10.3940555176	56.3060230002
0.942114438319	142.505227965	0.0011170422	226.987386442	90.4827881701	89.3011362765
-0.838611083166	96.475366574	0.0011170422	320.755588886	38.2184673404	69.8419308468
0.256840432007	94.208822631	0.0011170422	388.448016732	43.7576512954	9.71924665563
0.405883830533	87.1351817797	0.0011170422	366.123096883	54.8282124658	28.0396055138
-0.344104674541	137.548276429	0.0011170422	290.651927421	139.698040185	37.9261242252
0.0984771406874	146.784047813	0.0011170422	279.583626494	119.526234994	21.893420426
-0.844643549164	122.136079697	0.0011170422	330.901518928	77.1737281024	29.8786797396
-0.419370758944	123.498878437	0.0011170422	298.175063129	59.8658781724	42.2810434865
-0.76545655092	94.0928241152	0.0011170422	290.471355016	79.8492181691	102.705267915
-0.179614916083	135.333817969	0.0011170422	230.032922749	49.1536416003	92.2471780603
-0.931454405817	130.95981572	0.0011170422	269.235213042	47.9949697524	58.8291405951
0.30060888552	140.598998916	0.0011170422	323.328260833	121.609742578	11.8659788198
-0.690540988245	107.396383633	0.0011170422	320.248015906	89.6083530109	37.6543860403
-0.504509376342	129.119252074	0.0011170422	246.666570821	45.6723449377	113.424296939
-0.397092212212	116.161549147	0.0011170422	293.274761137	108.053022852	69.8260768285
-0.0371077788256	161.420461998	0.0011170422	205.526684238	124.588546894	39.7390604014
-0.0294027721058	117.758527308	0.0011170422	241.436722128	92.5550682448	113.469736814
0.186475939032	119.721875331	0.0011170422	352.203496995	83.2427531979	17.5996472057
0.459772562567	143.694865087	0.0011170422	230.400762201	165.923328036	63.5445021124
-0.804287872068	90.6861893677	0.0011170422	288.358267618	58.8349795665	76.1724890837
-0.552053316468	94.5018163525	0.0011170422	382.094143377	33.7954237534	12.1005891576
-0.562101589565	164.250422093	0.0011170422	261.728252043	89.2564705306	49.4980425055
-0.575368534534	87.9951286906	0.0011170422	235.967245823	118.40355699	116.020915382
-0.0943283704413	117.991172459	0.0011170422	236.619974402	130.028852807	52.699769295
0.229313918037	97.5122037448	0.0011170422	348.359246392	24.7804948926	37.6170192961
-0.884121256601	93.8207900349	0.0011170422	354.374219211	44.2380266767	45.5108305738
0.635528835104	92.1331784765	0.0011170422	384.733326742	24.9970697015	20.88901694
0.0863473233177	93.5354486511	0.0011170422	339.425475675	37.4405636344	61.1155846653
-0.672162349911	88.1171545636	0.0011170422	295.900292145	44.2719328695	63.5279778699
-0.677166540141	100.163907949	0.0011170422	356.507796377	66.1279314936	34.5916850447
-0.307055823292	86.4065809105	0.0011170422	351.429697493	49.7605333236	26.9346353309
-0.0269211018958	111.584837091	0.0011170422	288.866695712	15.9684256695	69.1515506721
-0.991289853712	119.365364397	0.0011170422	301.840531429	44.4998248409	56.1511307591
-0.553263799288	135.477980486	0.0011170422	320.214778941	81.9644228978	16.9294812079
-0.0998767158108	122.399553577	0.0011170422	171.291615756	116.542232277	147.248430594
-0.232258860225	151.70887384	0.0011170422	267.726048216	53.635757682	71.9103186032
-0.00618861475533	103.843251906	0.0011170422	349.380291368	92.3600947498	26.76308308
-0.0514664691445	155.202372911	0.0011170422	272.086532213	91.752010773	52.2183120228
-0.145746565067	155.898476388	0.0011170422	267.824895653	137.406883382	14.0340369464
-0.688918249612	143.863974559	0.0011170422	183.205280973	61.0482853265	147.053168791
-0.834731906005	164.99680611	0.0011170422	274.764374968	95.6135891501	21.6235409259
-0.634278937524	131.328496232	0.0011170422	331.081699944	53.1002029502	27.156679071
-0.653928367934	137.902554697	0.0011170422	283.468779587	41.4742598484	53.3204437547
0.647937914226	147.596299473	0.0011170422	254.612407794	76.5527341989	39.4516932142
-0.308857961455	158.61021991	0.0011170422	207.085662493	79.7126714339	116.207612257
0.332790212579	112.691990526	0.0011170422	327.388458335	101.990050223	41.928416019
0.426819416854	112.287873598	0.0011170422	349.173643933	47.516727922	25.0607443693
-0.103620178802	100.865524421	0.0011170422	264.147841506	63.8836463032	118.201795244
-0.618723522084	160.899325177	0.0011170422	213.569325522	125.909326241	62.5435561865
-0.992989221337	105.024623518	0.0011170422	326.354927087	40.5516917755	46.3605722236
-0.168845339249	106.573350267	0.0011170422	223.116240922	174.928855246	105.948791461
-0.920526485029	133.989195828	0.0011170422	295.19044976	72.4509156846	40.1353969908
-0.945238875064	109.239990082	0.0011170422	241.481352363	114.369742847	91.9324096145
-0.151722373941	147.918033421	0.0011170422	298.026708275	139.125663386	17.8310273826
0.00807723530232	100.432607017	0.0011170422	347.732739215	63.4273471628	31.825927082
0.0485663304166	130.211184106	0.0011170422	327.979568106	106.616471384	5.07762590089
-0.920059837091	98.325875867	0.0011170422	276.605096432	104.013562392	102.215710982
0.656907368742	99.1728739672	0.0011170422	271.544885302	110.733643526	104.585640461
0.0359709089638	100.128313111	0.0011170422	361.841353428	37.3638379024	22.5063134611
0.0171188331859	87.0789319391	0.0011170422	370.761922165	33.5721709855	6.11504014875
0.0813491854442	99.5409609105	0.0011170422	350.22642724	91.8885753577	36.5603945975
-0.329251708619	109.591470245	0.0011170422	343.2597871	52.5433555919	21.0846047212
-0.755622379788	126.280742135	0.0011170422	287.291765715	20.3583969021	48.65517664
-0.551685905099	102.034263434	0.0011170422	369.641375854	45.1921169193	21.4919477182
-0.312227031035	132.380636217	0.0011170422	265.89106515	109.534510996	57.8143150704
0.429188871961	151.594015847	0.0011170422	254.811991337	62.1615391926	61.0424000609
-0.815138761019	92.2398814624	0.0011170422	259.376806389	36.8945772876	31.451722304
0.570100673162	101.693935802	0.0011170422	326.144547166	51.5372124641	40.8618493831
0.015787655051	144.996992519	0.0011170422	256.243901101	133.437945594	59.7292867596
-0.167461837869	85.0109008033	0.0011170422	375.113430627	4.60052957332	33.4460448328
0.393454577657	158.395704389	0.0011170422	246.066310877	149.576984719	46.987532271
0.38118673029	144.585548711	0.0011170422	259.812391566	91.1534116059	18.6010680478
0.00589413911665	105.436892893	0.0011170422	333.624148046	92.3841310295	27.4760256642
-0.441949012987	98.6474877536	0.0011170422	379.109457828	45.6303099961	16.1292201682
-0.236329289732	137.963742475	0.0011170422	279.119395553	87.0043192047	39.3631225402
-0.384519752525	108.482067082	0.0011170422	332.507063065	87.7789472092	43.6348173058
0.416885546651	96.728518551	0.0011170422	340.372234159	70.3986046316	37.989109231
-0.10025749431	98.0470695632	0.0011170422	307.829676834	64.5743490884	87.3629407325
-0.116595297832	153.938381823	0.0011170422	245.92852297	121.972201123	66.1474863821
0.0359505165886	133.036991198	0.0011170422	324.41475945	116.051165424	13.5372423395
-0.875628585949	139.423144015	0.0011170422	303.62295668	21.2415361918	33.9128616076
-0.95910206517	95.072318611	0.0011170422	309.557364451	53.4437168751	46.9265774273
-0.867918215326	115.413534912	0.0011170422	308.733977179	84.889772844	44.3775487169
0.768417402575	83.8824333039	0.0011170422	346.095389445	49.6525203708	37.6291058403
0.697603600874	112.50992542	0.0011170422	347.338935131	18.0776724558	23.9833056487
-0.169270990631	147.055145516	0.0011170422	266.865468457	68.7443441208	53.7057323053
0.5751202578	104.610667384	0.0011170422	308.227626877	86.1481701042	72.7977174471
-0.327827960331	106.903612801	0.0011170422	326.584874305	88.7539654376	52.3883861911
-0.0632709122943	122.155760415	0.0011170422	200.755527716	124.559018286	110.240652092
-0.562350616941	128.74128259	0.0011170422	316.7283865	69.6016146433	37.434685937
-0.859938340248	148.48026636	0.0011170422	260.030212661	114.301483633	50.6320721947
0.357686386394	137.807768985	0.0011170422	294.302650366	89.6846447407	39.3753405055
-0.643844702896	139.441538571	0.0011170422	287.118056149	62.5468485609	40.7771205996
-0.925673957513	93.2619812179	0.0011170422	353.119575177	24.7625445951	43.0344445698
-0.595978821085	100.634935445	0.0011170422	250.992766575	64.1414682117	108.617969502
0.194864017913	114.525293798	0.0011170422	295.716807916	98.5743534904	73.0501594239
-0.903133657895	113.979382881	0.0011170422	274.410019441	71.4334268003	93.8340374854
-0.839430745696	91.1902905872	0.0011170422	307.339351876	38.8388654775	55.5145091511
0.240513366119	87.2767457202	0.0011170422	383.655901077	12.143859444	22.5978457464
-0.327417300932	166.169721067	0.0011170422	255.786741549	111.502183975	43.0080339951
-0.582209701409	108.312377725	0.0011170422	355.765071588	58.4170963085	28.8623064665
-0.508631293018	174.430439215	0.0011170422	236.902459567	154.963085543	27.6230006111
0.10736534371	102.313302553	0.0011170422	289.981793424	131.078917337	67.4342891929
-0.447487926426	154.382303398	0.0011170422	239.364671495	112.971319632	54.5021201404
-0.724333706774	153.966323654	0.0011170422	301.626523696	71.7480794497	19.567228827
-0.642825924266	136.70543957	0.0011170422	279.030545713	53.668095832	32.2970220251
0.0183189269566	92.0917556939	0.0011170422	391.837342533	36.1901431551	11.0618882185
-0.024745228841	112.614974313	0.0011170422	246.31110515	77.5356243289	49.493681872
0.127095479523	160.158630264	0.0011170422	289.621880867	133.967073371	10.8263707936
-0.826509328366	126.413409453	0.0011170422	232.940685961	77.3406837051	44.053094601
0.498782627667	92.7753619134	0.0011170422	345.132069649	20.5088607639	58.0631660642
-0.132083736076	148.113124879	0.0011170422	209.995633228	60.8101643949	93.9913661944
-0.915931169849	117.536670946	0.0011170422	305.026334544	23.5207435377	44.5044115215
-0.728154233743	101.098894032	0.0011170422	264.386405078	101.104261799	111.438587186
-0.116702511959	87.7087969051	0.0011170422	289.462654477	48.3607557846	16.8246328632
-0.442050509053	91.6581256555	0.0011170422	273.965809912	25.2466028294	22.5062459138
-0.227983199318	157.191523473	0.0011170422	280.409134376	88.7224495787	46.5415945099
0.409239326808	88.6609258592	0.0011170422	377.917136163	33.2840103595	19.6921429873
-0.0899426813936	138.911120307	0.0011170422	278.864894322	76.8047835743	71.6819106472
0.758998292365	76.0743009264	0.0011170422	315.476404009	103.102030269	91.3967088491
-0.673616284527	97.4614718906	0.0011170422	259.779048335	112.837382885	86.9857152472
0.304536443104	95.9880016752	0.0011170422	333.630288503	37.8422850833	67.5656937849
-0.129901017957	157.655461983	0.0011170422	274.991968643	86.9168290676	53.0669260773
0.0087855944986	114.564040596	0.0011170422	334.485860887	40.3417892535	43.499496163
-0.0587952545392	113.553676538	0.0011170422	296.391243722	22.7949907862	88.8648072062
0.619479334233	115.388990324	0.0011170422	342.846238962	47.322883016	32.2363996798
-0.458098436244	158.14659615	0.0011170422	198.804098947	149.342309323	85.9219221507
-0.282136910268	117.868155682	0.0011170422	272.019342998	146.173106639	63.5376292112
-0.981499853489	126.296146066	0.0011170422	307.932102835	43.9343230404	49.991530718
-0.470769098295	129.088586066	0.0011170422	312.374428782	92.8485851774	11.1229689733
0.0664810038861	151.509969586	0.0011170422	245.86372038	97.8470140505	83.4815926835
-0.900988440162	112.651722978	0.0011170422	299.71501398	65.1746896323	32.5753029966
0.560107401014	119.470457532	0.0011170422	346.590297803	80.7288291783	21.7139567783
-0.994582321375	120.087823225	0.0011170422	278.349811944	45.284059931	54.1673011287
-0.860120910988	102.452881846	0.0011170422	201.220093594	71.6813902076	48.181186044
-0.521102407736	106.352077472	0.0011170422	328.465947308	35.2382707338	36.9960621739
